"GEO_ID","NAME","B27001_001E","B27001_001M","B27001_002E","B27001_002M","B27001_003E","B27001_003M","B27001_004E","B27001_004M","B27001_005E","B27001_005M","B27001_006E","B27001_006M","B27001_007E","B27001_007M","B27001_008E","B27001_008M","B27001_009E","B27001_009M","B27001_010E","B27001_010M","B27001_011E","B27001_011M","B27001_012E","B27001_012M","B27001_013E","B27001_013M","B27001_014E","B27001_014M","B27001_015E","B27001_015M","B27001_016E","B27001_016M","B27001_017E","B27001_017M","B27001_018E","B27001_018M","B27001_019E","B27001_019M","B27001_020E","B27001_020M","B27001_021E","B27001_021M","B27001_022E","B27001_022M","B27001_023E","B27001_023M","B27001_024E","B27001_024M","B27001_025E","B27001_025M","B27001_026E","B27001_026M","B27001_027E","B27001_027M","B27001_028E","B27001_028M","B27001_029E","B27001_029M","B27001_030E","B27001_030M","B27001_031E","B27001_031M","B27001_032E","B27001_032M","B27001_033E","B27001_033M","B27001_034E","B27001_034M","B27001_035E","B27001_035M","B27001_036E","B27001_036M","B27001_037E","B27001_037M","B27001_038E","B27001_038M","B27001_039E","B27001_039M","B27001_040E","B27001_040M","B27001_041E","B27001_041M","B27001_042E","B27001_042M","B27001_043E","B27001_043M","B27001_044E","B27001_044M","B27001_045E","B27001_045M","B27001_046E","B27001_046M","B27001_047E","B27001_047M","B27001_048E","B27001_048M","B27001_049E","B27001_049M","B27001_050E","B27001_050M","B27001_051E","B27001_051M","B27001_052E","B27001_052M","B27001_053E","B27001_053M","B27001_054E","B27001_054M","B27001_055E","B27001_055M","B27001_056E","B27001_056M","B27001_057E","B27001_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Male!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Male!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Male!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Male!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Male!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Male!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Male!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Male!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!With health insurance coverage","Estimate!!Total!!Male!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!No health insurance coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Female!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Female!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Female!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Female!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Female!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Female!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Female!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Female!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!With health insurance coverage","Estimate!!Total!!Female!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!No health insurance coverage"
"0500000US34001","Atlantic County, New Jersey","271012","902","131012","815","10129","756","9516","652","613","573","22336","819","20479","1029","1857","788","12521","279","9351","785","3170","727","15314","290","9207","1307","6107","1326","15969","555","11769","1185","4200","1089","21121","143","18048","779","3073","782","16719","593","14873","966","1846","706","10088","618","10002","629","86","98","6815","363","6815","363","0","198","140000","477","9408","511","8682","634","726","441","21153","632","19605","901","1548","677","12861","431","10173","941","2688","855","15924","463","11947","981","3977","977","18039","118","14933","891","3106","897","22628","136","18409","1242","4219","1220","18330","79","16537","746","1793","733","11240","340","11135","345","105","133","10417","324","10362","316","55","88"
"0500000US34003","Bergen County, New Jersey","905681","1669","437519","1028","30658","1338","30171","1312","487","356","72689","1488","69193","1806","3496","1136","35720","662","28703","1588","7017","1481","51408","987","38015","2086","13393","2104","62030","844","50367","1777","11663","1817","71020","216","60053","1621","10967","1601","56509","274","49554","1455","6955","1441","31540","36","30916","487","624","485","25945","395","25804","434","141","159","468162","1151","30941","1293","29647","1577","1294","739","67791","1183","64564","1467","3227","940","33808","309","28265","1415","5543","1315","53920","348","43130","1800","10790","1712","65944","205","55875","1758","10069","1798","75944","75","62800","1750","13144","1748","62334","387","53555","1625","8779","1554","37445","360","36870","544","575","378","40035","777","39689","777","346","280"
"0500000US34005","Burlington County, New Jersey","434647","1869","208155","1773","15623","929","14372","1048","1251","776","35052","1117","33023","1197","2029","814","18706","727","15943","1151","2763","890","23157","815","16181","1033","6976","984","27240","786","23714","949","3526","943","35191","484","31659","1109","3532","980","27019","252","25482","738","1537","704","14858","239","14818","237","40","67","11309","370","11237","389","72","119","226492","715","15278","789","13997","1256","1281","995","35172","863","33383","1024","1789","724","16777","543","13917","1042","2860","887","25193","855","21910","1053","3283","792","30761","526","27518","1190","3243","1133","38300","240","35311","782","2989","811","29900","139","27352","523","2548","514","18103","308","17948","365","155","154","17008","521","17008","521","0","198"
"0500000US34007","Camden County, New Jersey","507565","1145","244751","923","20070","713","19598","688","472","297","42656","788","40543","1193","2113","955","23255","638","16910","1244","6345","1274","32848","867","22798","1465","10050","1486","32133","717","25856","1363","6277","1304","36863","326","31891","1130","4972","1104","29608","160","25465","1069","4143","1069","15434","478","15101","539","333","355","11884","512","11731","473","153","190","262814","635","19304","866","18839","993","465","432","40808","877","39721","1032","1087","605","22852","613","18572","1074","4280","971","34311","597","28229","1229","6082","1195","34717","60","30414","1038","4303","1044","40177","221","35923","1033","4254","1046","33628","76","29570","923","4058","924","18738","313","18442","364","296","191","18279","697","18181","689","98","166"
"0500000US34009","Cape May County, New Jersey","94556","954","45544","1167","2189","436","1891","233","298","362","6517","673","6187","714","330","298","3301","439","2332","552","969","587","4551","841","3181","1021","1370","866","4949","648","4224","518","725","519","7530","724","5884","946","1646","686","7457","373","6629","662","828","578","5153","170","5153","170","0","198","3897","143","3897","143","0","198","49012","925","2823","426","2652","460","171","230","6301","526","6072","509","229","258","3141","339","2728","300","413","363","4495","418","2881","756","1614","628","4565","331","4186","293","379","284","7790","495","6215","667","1575","715","7998","525","7466","602","532","262","6128","379","6128","379","0","198","5771","112","5771","112","0","198"
"0500000US34011","Cumberland County, New Jersey","145739","1698","69596","1613","6369","405","6358","405","11","18","12093","532","11072","691","1021","485","7442","245","5207","773","2235","701","9465","886","5819","1100","3646","916","8806","994","7222","1024","1584","651","9536","588","7106","724","2430","738","8073","316","6769","641","1304","571","4814","234","4814","234","0","198","2998","392","2998","392","0","198","76143","685","6057","459","5704","518","353","366","12732","727","12217","807","515","447","6731","155","4765","730","1966","698","9742","341","7487","750","2255","731","9737","273","7898","747","1839","661","10825","301","9122","610","1703","619","9066","72","8700","287","366","270","5904","198","5904","198","0","198","5349","386","5349","386","0","198"
"0500000US34013","Essex County, New Jersey","773316","1887","368716","1681","31799","800","29437","1084","2362","820","66396","818","60891","1639","5505","1353","36808","629","24383","1692","12425","1602","49809","740","29239","1917","20570","1912","53927","492","38289","2224","15638","2149","53936","447","41613","1804","12323","1800","40137","226","33400","1275","6737","1292","21210","441","20088","598","1122","403","14694","398","14650","415","44","58","404600","877","31505","1064","29354","1255","2151","719","63524","1040","59404","1466","4120","1237","37296","501","27504","1456","9792","1277","54621","568","39876","1899","14745","1787","58737","399","46723","1713","12014","1605","59493","265","47372","1708","12121","1682","47062","328","37554","1590","9508","1554","26872","287","25965","574","907","509","25490","629","25294","648","196","163"
"0500000US34015","Gloucester County, New Jersey","287662","716","139127","818","9723","813","9587","845","136","157","25575","586","24497","925","1078","646","13813","799","11568","903","2245","729","16640","901","12299","1093","4341","1317","18900","630","17221","623","1679","532","22140","455","19700","787","2440","721","17390","414","15510","905","1880","830","9091","293","9091","293","0","198","5855","166","5855","166","0","198","148535","820","11076","772","10817","787","259","199","22923","624","21988","912","935","684","12445","593","10549","717","1896","799","17796","594","15642","894","2154","711","20673","575","19202","748","1471","582","24272","551","22113","942","2159","822","19321","309","17174","749","2147","645","10455","223","10404","200","51","94","9574","467","9574","467","0","198"
"0500000US34017","Hudson County, New Jersey","637698","1252","316642","1160","26486","1014","24756","1160","1730","760","41212","1040","37109","1517","4103","1208","32084","261","19473","1591","12611","1603","68679","502","48295","1879","20384","2002","50432","481","36019","1832","14413","1748","40821","224","27616","1520","13205","1487","30000","201","23034","1226","6966","1252","15976","61","15333","535","643","523","10952","214","10636","340","316","271","321056","736","25097","960","24089","1195","1008","611","39192","988","34665","1364","4527","1184","29135","108","19526","1364","9609","1356","66130","199","52027","1833","14103","1860","47289","90","35476","1797","11813","1787","41955","158","29152","1584","12803","1583","34101","123","26267","1177","7834","1184","20518","294","18586","850","1932","820","17639","510","17310","526","329","219"
