"GEO_ID","NAME","B27001_001E","B27001_001M","B27001_002E","B27001_002M","B27001_003E","B27001_003M","B27001_004E","B27001_004M","B27001_005E","B27001_005M","B27001_006E","B27001_006M","B27001_007E","B27001_007M","B27001_008E","B27001_008M","B27001_009E","B27001_009M","B27001_010E","B27001_010M","B27001_011E","B27001_011M","B27001_012E","B27001_012M","B27001_013E","B27001_013M","B27001_014E","B27001_014M","B27001_015E","B27001_015M","B27001_016E","B27001_016M","B27001_017E","B27001_017M","B27001_018E","B27001_018M","B27001_019E","B27001_019M","B27001_020E","B27001_020M","B27001_021E","B27001_021M","B27001_022E","B27001_022M","B27001_023E","B27001_023M","B27001_024E","B27001_024M","B27001_025E","B27001_025M","B27001_026E","B27001_026M","B27001_027E","B27001_027M","B27001_028E","B27001_028M","B27001_029E","B27001_029M","B27001_030E","B27001_030M","B27001_031E","B27001_031M","B27001_032E","B27001_032M","B27001_033E","B27001_033M","B27001_034E","B27001_034M","B27001_035E","B27001_035M","B27001_036E","B27001_036M","B27001_037E","B27001_037M","B27001_038E","B27001_038M","B27001_039E","B27001_039M","B27001_040E","B27001_040M","B27001_041E","B27001_041M","B27001_042E","B27001_042M","B27001_043E","B27001_043M","B27001_044E","B27001_044M","B27001_045E","B27001_045M","B27001_046E","B27001_046M","B27001_047E","B27001_047M","B27001_048E","B27001_048M","B27001_049E","B27001_049M","B27001_050E","B27001_050M","B27001_051E","B27001_051M","B27001_052E","B27001_052M","B27001_053E","B27001_053M","B27001_054E","B27001_054M","B27001_055E","B27001_055M","B27001_056E","B27001_056M","B27001_057E","B27001_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Male!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Male!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Male!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Male!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Male!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Male!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Male!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Male!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!With health insurance coverage","Estimate!!Total!!Male!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!No health insurance coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Female!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Female!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Female!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Female!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Female!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Female!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Female!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Female!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!With health insurance coverage","Estimate!!Total!!Female!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!No health insurance coverage"
"0500000US34001","Atlantic County, New Jersey","272979","601","132118","705","9538","733","8768","789","770","537","21347","812","19070","1226","2277","928","13230","88","10970","711","2260","708","16182","745","10489","1336","5693","1033","15733","836","11314","992","4419","1048","19135","536","15786","1075","3349","960","18380","264","16074","693","2306","665","11804","330","11559","422","245","306","6769","231","6769","231","0","195","140861","675","10480","706","9917","768","563","589","19337","762","17473","1136","1864","907","13137","62","11260","779","1877","768","16528","83","13197","836","3331","828","17125","4","14801","777","2324","777","21167","112","18112","926","3055","901","19695","108","17232","823","2463","817","13422","393","13309","433","113","180","9970","557","9970","557","0","195"
"0500000US34003","Bergen County, New Jersey","927350","1646","449168","1084","29446","1084","28137","1097","1309","612","73667","1064","69250","1581","4417","1262","38545","771","31802","2079","6743","1796","53696","778","40008","2065","13688","2035","61583","518","52605","1523","8978","1443","70010","148","61246","1701","8764","1674","59686","138","52708","1252","6978","1236","36608","411","36384","491","224","279","25927","673","25728","711","199","234","478182","1216","30176","1103","28404","1191","1772","719","68664","1096","64021","1910","4643","1701","36782","30","31353","1423","5429","1421","54962","278","43548","1822","11414","1808","64563","3","56233","1393","8330","1393","74603","250","65433","1434","9170","1422","65514","191","59074","1383","6440","1379","42786","217","42428","356","358","300","40132","988","39770","1100","362","448"
"0500000US34005","Burlington County, New Jersey","434934","1745","208490","1505","14263","726","14126","751","137","179","34774","850","33543","1074","1231","613","19980","680","17395","1120","2585","1075","24122","885","18973","1500","5149","1357","24101","740","22257","856","1844","681","33757","380","31279","764","2478","703","28550","325","27515","485","1035","407","16970","360","16815","360","155","170","11973","374","11931","367","42","78","226444","734","14898","707","14718","702","180","177","32754","763","31398","989","1356","719","17825","336","15499","1067","2326","1033","26138","355","23892","758","2246","712","28390","210","26420","722","1970","716","36365","141","34425","658","1940","674","31131","170","29442","573","1689","538","20948","480","20948","480","0","195","17995","622","17964","628","31","50"
"0500000US34007","Camden County, New Jersey","505201","1279","243232","1136","20370","994","20202","1003","168","191","40528","1136","38889","1421","1639","796","22144","394","17162","873","4982","863","33644","387","24572","1730","9072","1703","31684","410","24967","1369","6717","1282","34037","444","29506","1266","4531","1270","31072","264","26706","1008","4366","943","18039","391","17782","526","257","320","11714","376","11714","376","0","195","261969","789","19083","936","18809","1039","274","381","39026","1005","36911","1414","2115","929","22001","184","19714","980","2287","950","34665","214","27683","1608","6982","1581","33417","33","29462","941","3955","940","38681","238","33947","980","4734","970","34426","192","30496","966","3930","951","22266","436","22182","447","84","105","18404","610","18404","610","0","195"
"0500000US34009","Cape May County, New Jersey","93363","719","45890","827","3210","782","3087","786","123","151","5935","562","5728","568","207","197","3715","678","3012","697","703","443","4738","433","3767","545","971","566","4145","533","3746","370","399","352","6713","624","6434","713","279","238","7145","222","6019","519","1126","497","6022","168","6022","168","0","195","4267","203","4267","203","0","195","47473","607","2274","523","2214","533","60","108","5558","361","5363","438","195","188","3310","359","3133","382","177","140","4265","318","3981","354","284","233","4911","691","4203","475","708","563","7105","486","6505","539","600","392","8126","218","7414","393","712","349","6837","228","6837","228","0","195","5087","235","5087","235","0","195"
"0500000US34011","Cumberland County, New Jersey","146304","1565","71225","1604","7030","646","6848","679","182","160","12156","690","11530","720","626","485","7448","527","6354","698","1094","457","9240","756","5979","881","3261","795","9475","1125","6532","1029","2943","1090","8496","985","6816","558","1680","834","8492","390","7862","580","630","450","5472","374","5472","374","0","195","3416","307","3416","307","0","195","75079","819","5980","550","5844","535","136","135","12146","703","11215","954","931","645","6570","160","5433","427","1137","424","9986","195","7776","663","2210","634","9089","253","7374","669","1715","623","10256","195","9438","400","818","389","9630","201","8942","383","688","395","6367","343","6291","357","76","127","5055","409","5034","412","21","36"
"0500000US34013","Essex County, New Jersey","784635","1536","374397","1550","34225","1149","32593","1207","1632","827","63077","1136","60068","1407","3009","946","37815","418","29010","1359","8805","1475","49522","613","31938","2005","17584","1980","53196","485","38240","1584","14956","1514","55140","534","43954","1525","11186","1383","42867","354","36573","1325","6294","1265","23780","227","23064","475","716","424","14775","329","14281","492","494","455","410238","719","31407","1052","29706","1301","1701","1049","63099","1080","59310","1490","3789","1031","37079","243","28587","1282","8492","1304","55268","360","42944","1671","12324","1616","57905","53","47382","1327","10523","1331","59058","241","49486","1458","9572","1435","49989","276","41435","1520","8554","1487","30455","234","29406","545","1049","519","25978","470","25829","496","149","182"
"0500000US34015","Gloucester County, New Jersey","289654","579","140408","662","9626","498","9501","517","125","167","24092","619","23550","651","542","325","13442","398","10888","916","2554","896","17362","758","14925","1209","2437","913","18148","589","16809","801","1339","596","21614","470","20207","706","1407","564","18636","389","17700","611","936","470","11398","323","11342","352","56","91","6090","351","6090","351","0","195","149246","763","9245","615","8921","660","324","250","23789","770","22688","970","1101","638","13350","575","12325","683","1025","470","17625","907","15695","856","1930","805","19484","694","18335","907","1149","737","22843","539","21530","756","1313","621","20169","338","18865","652","1304","493","12701","190","12671","196","30","50","10040","491","10009","475","31","57"
"0500000US34017","Hudson County, New Jersey","665483","1274","331017","1118","27424","914","26563","1069","861","551","42135","997","38587","1438","3548","942","31518","270","23201","1290","8317","1254","71642","523","51521","2199","20121","2113","53595","322","41145","1568","12450","1504","42847","268","29921","1645","12926","1671","32583","89","25762","1227","6821","1207","17861","144","16808","554","1053","513","11412","244","11200","285","212","164","334466","711","25560","770","24433","1013","1127","622","40861","803","37710","1348","3151","1204","28970","5","20958","1254","8012","1254","68129","181","54557","1299","13572","1286","50534","252","41059","1450","9475","1410","43235","170","31003","1510","12232","1512","36603","165","30345","1110","6258","1109","22553","339","22042","430","511","328","18021","418","17719","533","302","301"
