"GEO_ID","NAME","B27001_001E","B27001_001M","B27001_002E","B27001_002M","B27001_003E","B27001_003M","B27001_004E","B27001_004M","B27001_005E","B27001_005M","B27001_006E","B27001_006M","B27001_007E","B27001_007M","B27001_008E","B27001_008M","B27001_009E","B27001_009M","B27001_010E","B27001_010M","B27001_011E","B27001_011M","B27001_012E","B27001_012M","B27001_013E","B27001_013M","B27001_014E","B27001_014M","B27001_015E","B27001_015M","B27001_016E","B27001_016M","B27001_017E","B27001_017M","B27001_018E","B27001_018M","B27001_019E","B27001_019M","B27001_020E","B27001_020M","B27001_021E","B27001_021M","B27001_022E","B27001_022M","B27001_023E","B27001_023M","B27001_024E","B27001_024M","B27001_025E","B27001_025M","B27001_026E","B27001_026M","B27001_027E","B27001_027M","B27001_028E","B27001_028M","B27001_029E","B27001_029M","B27001_030E","B27001_030M","B27001_031E","B27001_031M","B27001_032E","B27001_032M","B27001_033E","B27001_033M","B27001_034E","B27001_034M","B27001_035E","B27001_035M","B27001_036E","B27001_036M","B27001_037E","B27001_037M","B27001_038E","B27001_038M","B27001_039E","B27001_039M","B27001_040E","B27001_040M","B27001_041E","B27001_041M","B27001_042E","B27001_042M","B27001_043E","B27001_043M","B27001_044E","B27001_044M","B27001_045E","B27001_045M","B27001_046E","B27001_046M","B27001_047E","B27001_047M","B27001_048E","B27001_048M","B27001_049E","B27001_049M","B27001_050E","B27001_050M","B27001_051E","B27001_051M","B27001_052E","B27001_052M","B27001_053E","B27001_053M","B27001_054E","B27001_054M","B27001_055E","B27001_055M","B27001_056E","B27001_056M","B27001_057E","B27001_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Male!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Male!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Male!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Male!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Male!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Male!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Male!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Male!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Male!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!With health insurance coverage","Estimate!!Total!!Male!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Male!!75 years and over!!No health insurance coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!With health insurance coverage","Estimate!!Total!!Female!!Under 6 years!!No health insurance coverage","Margin of Error!!Total!!Female!!Under 6 years!!No health insurance coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With health insurance coverage","Estimate!!Total!!Female!!6 to 17 years!!No health insurance coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No health insurance coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With health insurance coverage","Estimate!!Total!!Female!!18 to 24 years!!No health insurance coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No health insurance coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With health insurance coverage","Estimate!!Total!!Female!!25 to 34 years!!No health insurance coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No health insurance coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With health insurance coverage","Estimate!!Total!!Female!!35 to 44 years!!No health insurance coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No health insurance coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With health insurance coverage","Estimate!!Total!!Female!!45 to 54 years!!No health insurance coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No health insurance coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With health insurance coverage","Estimate!!Total!!Female!!55 to 64 years!!No health insurance coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No health insurance coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With health insurance coverage","Estimate!!Total!!Female!!65 to 74 years!!No health insurance coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No health insurance coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!With health insurance coverage","Estimate!!Total!!Female!!75 years and over!!No health insurance coverage","Margin of Error!!Total!!Female!!75 years and over!!No health insurance coverage"
"0500000US34001","Atlantic County, New Jersey","271263","862","130063","1011","9700","783","9198","993","502","568","20583","741","20120","736","463","260","13002","453","11155","915","1847","776","15801","476","12328","1101","3473","1003","15199","680","12111","1039","3088","1015","18400","605","16893","803","1507","631","18442","120","17102","434","1340","413","11670","680","11154","643","516","511","7266","660","7202","654","64","109","141200","761","9493","811","9182","841","311","259","20293","775","19395","992","898","580","12964","476","11690","721","1274","646","16051","507","13976","843","2075","622","17160","368","15405","864","1755","804","20670","190","18306","897","2364","872","20138","199","18654","610","1484","636","13249","528","13170","529","79","99","11182","531","11093","537","89","108"
"0500000US34003","Bergen County, New Jersey","932626","1281","452427","860","31236","1221","30231","1393","1005","651","71346","1201","69048","1478","2298","958","38759","151","33445","1533","5314","1505","54402","340","44031","1857","10371","1817","61114","269","54124","1405","6990","1403","69978","271","62864","1667","7114","1633","61128","168","55430","1336","5698","1313","37845","235","37265","602","580","542","26619","444","25841","653","778","476","480199","730","30897","1454","29836","1397","1061","637","67684","1444","64613","1856","3071","972","37446","96","33089","1417","4357","1406","54810","170","47263","1560","7547","1556","64536","178","56576","1473","7960","1477","74264","123","66199","1421","8065","1417","66622","225","61929","1168","4693","1104","43986","307","42292","930","1694","876","39954","622","39816","655","138","167"
"0500000US34005","Burlington County, New Jersey","434898","1859","208994","1725","14753","880","14404","884","349","331","33655","910","32892","976","763","365","19253","792","17329","944","1924","663","24342","879","21044","1335","3298","1031","24399","637","22720","949","1679","762","33251","390","30835","887","2416","759","29401","385","27943","681","1458","534","17726","586","17654","591","72","126","12214","532","12214","532","0","197","225904","970","13636","739","13534","748","102","103","33491","756","32666","850","825","511","17276","381","16538","466","738","298","26126","299","23999","802","2127","752","28222","177","26865","670","1357","630","35576","221","34177","516","1399","511","32053","156","30721","671","1332","628","21580","268","21580","268","0","197","17944","559","17900","543","44","72"
"0500000US34007","Camden County, New Jersey","504967","1157","242748","940","19816","975","19278","1085","538","433","40487","1028","39515","1070","972","555","21805","301","19404","950","2401","846","34243","314","26502","1614","7741","1583","30771","325","27790","1008","2981","957","34387","308","31164","972","3223","947","31041","315","29328","576","1713","522","18951","336","18743","479","208","336","11247","573","11125","609","122","153","262219","608","18887","865","18671","939","216","261","38767","905","37540","1073","1227","513","21534","91","19437","716","2097","747","34857","394","31404","1095","3453","1030","33370","195","30123","1147","3247","1150","37644","180","34671","941","2973","874","35260","144","33017","876","2243","849","23122","368","22859","433","263","267","18778","329","18489","405","289","246"
"0500000US34009","Cape May County, New Jersey","92405","957","44968","1006","2820","446","2456","381","364","408","5966","577","5710","611","256","316","3096","695","2382","838","714","601","4579","477","3209","705","1370","757","4544","611","3536","556","1008","582","6581","443","5193","479","1388","536","7146","398","6725","216","421","369","6270","140","6270","140","0","197","3966","81","3966","81","0","197","47437","718","2114","382","2114","382","0","197","5762","433","5706","466","56","88","2901","401","2575","471","326","279","4521","463","4011","397","510","408","4599","530","4315","571","284","317","6725","489","5488","667","1237","527","7942","301","7469","390","473","243","7177","336","7177","336","0","197","5696","417","5696","417","0","197"
"0500000US34011","Cumberland County, New Jersey","143821","1781","69493","1844","6679","755","6521","767","158","154","12207","961","11761","969","446","440","6564","356","5201","615","1363","497","9227","812","6255","979","2972","689","9648","821","6922","971","2726","810","8239","673","7349","667","890","448","8420","378","7962","463","458","262","5170","479","4893","412","277","401","3339","509","3339","509","0","197","74328","666","5611","356","5493","392","118","131","11995","655","11569","680","426","449","6094","153","5196","531","898","511","9735","355","8182","684","1553","593","9667","297","8059","701","1608","601","10037","122","9259","455","778","433","9304","151","8877","340","427","326","6284","446","6274","446","10","18","5601","521","5565","528","36","59"
"0500000US34013","Essex County, New Jersey","785533","2076","374467","1916","31081","957","29316","1224","1765","803","65566","959","60744","1806","4822","1565","36783","707","29486","1507","7297","1357","49917","702","34685","1732","15232","1543","53216","621","39592","2237","13624","2179","54946","517","45677","1629","9269","1549","43634","318","39118","982","4516","947","24703","513","23773","728","930","590","14621","520","14621","520","0","197","411066","778","30192","1058","28834","1242","1358","715","64056","1163","60388","1535","3668","1113","36597","426","30563","1436","6034","1380","55045","289","44395","1572","10650","1590","57757","101","48422","1846","9335","1858","59085","266","52099","1568","6986","1536","50773","169","45629","1206","5144","1189","31578","613","30670","684","908","434","25983","771","25097","894","886","546"
"0500000US34015","Gloucester County, New Jersey","290326","528","141480","907","9419","875","8987","884","432","370","24174","711","22911","1015","1263","659","14179","818","12847","967","1332","615","16623","937","14154","1166","2469","982","18655","875","16540","969","2115","690","21129","449","19534","678","1595","604","19404","314","18969","351","435","293","11386","433","11279","397","107","169","6511","471","6511","471","0","197","148846","986","9408","929","8775","1010","633","477","22883","594","21946","817","937","630","12278","544","11161","769","1117","695","17925","881","16417","879","1508","627","20162","971","18833","1058","1329","564","22229","408","21296","464","933","479","20825","379","20321","408","504","328","13605","455","13502","427","103","180","9531","546","9531","546","0","197"
"0500000US34017","Hudson County, New Jersey","671228","1047","333664","1040","27352","783","26618","970","734","545","42354","774","39137","1514","3217","1324","30708","302","24363","1240","6345","1184","72224","266","56548","2011","15676","1978","54717","230","42958","1660","11759","1639","42649","214","34066","1401","8583","1365","33713","274","27770","991","5943","930","18490","359","17788","596","702","424","11457","407","11200","464","257","222","337564","721","27675","1025","26712","1105","963","573","38870","1027","36767","1333","2103","946","28091","133","23259","1019","4832","995","68987","77","58100","1570","10887","1555","51092","345","42097","1421","8995","1408","43848","430","36683","1353","7165","1255","37519","98","30985","1489","6534","1486","23308","219","22394","514","914","487","18174","492","17963","532","211","207"
