"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 18 years","Margin of Error!!Total!!Male!!6 to 18 years","Estimate!!Total!!Male!!6 to 18 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 18 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 18 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 18 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!19 to 25 years","Margin of Error!!Total!!Male!!19 to 25 years","Estimate!!Total!!Male!!19 to 25 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!19 to 25 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!19 to 25 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!19 to 25 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!26 to 34 years","Margin of Error!!Total!!Male!!26 to 34 years","Estimate!!Total!!Male!!26 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!26 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!26 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!26 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 18 years","Margin of Error!!Total!!Female!!6 to 18 years","Estimate!!Total!!Female!!6 to 18 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 18 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 18 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 18 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!19 to 25 years","Margin of Error!!Total!!Female!!19 to 25 years","Estimate!!Total!!Female!!19 to 25 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!19 to 25 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!19 to 25 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!19 to 25 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!26 to 34 years","Margin of Error!!Total!!Female!!26 to 34 years","Estimate!!Total!!Female!!26 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!26 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!26 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!26 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage"
"0500000US34001","Atlantic County, New Jersey","267285","1213","128634","1131","7982","974","3581","911","4401","972","22669","1174","8001","1311","14668","1365","13006","1382","2240","901","10766","1139","13576","941","3847","1148","9729","1322","14577","850","1893","733","12684","1088","17524","685","2994","1162","14530","1103","18839","197","3245","776","15594","787","12383","503","1298","431","11085","664","8078","465","1348","502","6730","527","138651","953","9320","957","4434","1108","4886","1338","22333","1076","10273","1629","12060","1669","11623","1103","2426","926","9197","1360","13785","1259","3361","1142","10424","1349","16120","756","3318","1050","12802","1140","19909","251","3216","925","16693","964","20564","128","4271","1028","16293","1016","14194","445","1896","707","12298","806","10803","504","1700","528","9103","614"
"0500000US34003","Bergen County, New Jersey","941940","1259","456953","972","30156","969","5608","1266","24548","1485","78069","1322","12312","1766","65757","2252","38353","1413","2871","974","35482","1504","50444","1031","3845","1176","46599","1466","60908","333","3241","1050","57667","1113","68289","176","5417","1248","62872","1283","63253","334","5317","1268","57936","1286","40227","92","4047","1317","36180","1329","27254","713","3264","772","23990","932","484987","864","29176","1176","4297","1236","24879","1565","75714","1446","11648","2229","64066","2469","36751","1421","3355","1080","33396","1443","50181","1260","4999","1176","45182","1586","64114","112","5025","865","59089","860","72781","210","5707","1290","67074","1288","68405","244","7231","1408","61174","1447","46019","382","4224","913","41795","990","41846","594","6814","1142","35032","1286"
"0500000US34005","Burlington County, New Jersey","434346","2103","208591","2198","14018","693","3556","1166","10462","1190","35566","1187","7382","1221","28184","1493","18566","1365","2015","884","16551","1490","22463","1167","1939","735","20524","1395","24897","825","2683","779","22214","1102","31055","507","2969","806","28086","925","30577","240","3032","667","27545","671","19117","405","1197","412","17920","504","12332","434","1153","449","11179","648","225755","731","13908","751","4318","1020","9590","1082","35050","1243","7254","1177","27796","1691","16817","864","3326","1070","13491","1266","24166","615","4424","954","19742","1073","27516","188","2897","888","24619","896","33949","126","4074","1028","29875","1008","33353","182","4731","922","28622","930","22994","417","1930","668","21064","687","18002","597","1740","486","16262","704"
"0500000US34007","Camden County, New Jersey","505832","1251","244009","1138","19543","1048","7709","1558","11834","1424","43187","1779","14996","2144","28191","2267","22677","1411","4059","1092","18618","1525","30233","1206","4134","1225","26099","1593","31250","180","2910","1039","28340","1058","33086","61","3535","1052","29551","1049","31835","338","4840","1233","26995","1241","19625","518","2534","672","17091","863","12573","452","1337","433","11236","602","261823","878","17610","821","6594","1129","11016","1336","42154","1181","15718","1893","26436","2056","21814","1222","4305","1149","17509","1617","31719","960","8647","1334","23072","1466","33133","215","6809","1384","26324","1376","36329","65","5645","995","30684","1005","35341","415","5709","1156","29632","1226","24383","196","3731","954","20652","944","19340","467","3344","766","15996","887"
"0500000US34009","Cape May County, New Jersey","91357","909","44574","889","2800","508","901","395","1899","615","6318","700","1955","1015","4363","814","3587","511","606","421","2981","565","3985","587","235","209","3750","647","3959","393","626","391","3333","480","5583","354","941","593","4642","577","7592","358","1305","548","6287","559","6569","272","372","244","6197","371","4181","291","371","202","3810","342","46783","674","2289","407","516","313","1773","486","5693","408","1789","626","3904","584","3082","388","193","197","2889","450","4174","697","624","360","3550","735","4391","426","1082","465","3309","627","6319","568","999","572","5320","384","8439","390","560","278","7879","431","7400","274","495","294","6905","425","4996","302","247","162","4749","350"
"0500000US34011","Cumberland County, New Jersey","141731","2003","68021","2043","6614","834","4394","1080","2220","865","12930","1246","7026","1262","5904","1331","6435","1010","1187","572","5248","1118","7452","748","1640","871","5812","740","8350","1132","816","372","7534","1142","8441","668","1403","781","7038","928","9012","440","1741","653","7271","747","5537","544","431","238","5106","510","3250","811","371","293","2879","690","73710","1016","5953","631","3265","697","2688","835","12424","797","6738","1311","5686","1290","6408","616","2033","906","4375","938","7708","586","2118","651","5590","739","9466","430","2795","939","6671","981","9880","230","1786","688","8094","705","9358","108","2084","635","7274","684","7002","110","1160","409","5842","435","5511","451","832","362","4679","533"
"0500000US34013","Essex County, New Jersey","796581","1663","379701","1627","30993","1012","14766","1814","16227","1819","72349","1555","26142","2871","46207","3187","35624","1772","5520","1412","30104","2158","46820","1621","5785","1615","41035","1913","52878","434","6842","1346","46036","1468","53780","591","9072","1565","44708","1652","45058","351","7706","1440","37352","1461","26334","378","4220","814","22114","893","15865","447","2195","671","13670","704","416880","702","31195","1085","14374","2029","16821","1971","67183","1444","25141","2391","42042","2504","36132","1470","9076","1672","27056","2115","51276","1216","12033","1937","39243","2007","58701","217","11592","1738","47109","1707","58481","221","12131","1723","46350","1711","51688","263","9743","1508","41945","1566","33850","269","5481","1242","28369","1288","28374","369","6121","1028","22253","1049"
"0500000US34015","Gloucester County, New Jersey","291086","595","141813","912","8748","735","2108","704","6640","970","26334","1231","6340","1480","19994","1567","12963","795","1413","547","11550","950","15973","1065","1951","731","14022","1055","18057","1020","1762","677","16295","1201","20720","862","1798","564","18922","1090","19689","566","1717","688","17972","873","12055","531","759","400","11296","622","7274","454","1250","451","6024","639","149273","896","8767","829","1779","472","6988","704","24544","968","5814","1453","18730","1782","12924","939","1994","603","10930","1090","15437","842","3064","828","12373","1122","19070","259","2587","895","16483","931","22216","259","2557","819","19659","841","21531","447","1354","536","20177","718","13943","253","1322","489","12621","520","10841","505","2164","592","8677","731"
"0500000US34017","Hudson County, New Jersey","686491","2986","340532","3220","28216","1262","13268","1795","14948","1836","46315","1438","25438","2165","20877","1975","33529","2509","6793","1628","26736","2656","66729","2664","7303","1417","59426","2726","56779","183","5562","1138","51217","1171","41491","1184","5897","1533","35594","1888","34656","213","6138","1263","28518","1254","19964","155","4363","1009","15601","1031","12853","155","3620","895","9233","882","345959","815","26606","867","12417","1538","14189","1567","44330","1163","24914","2267","19416","2419","30617","1402","5820","1186","24797","1815","65598","1117","9468","1835","56130","2131","52483","196","9592","1773","42891","1759","42974","158","8899","1312","34075","1309","38280","283","8802","1234","29478","1212","25322","255","6332","1261","18990","1242","19749","572","6424","1075","13325","1099"
