"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage"
"0500000US34001","Atlantic County, New Jersey","272064","883","132146","1203","10697","909","5879","1296","4818","996","22052","1014","5778","1359","16274","1636","12950","511","1093","571","11857","683","14843","746","1375","533","13468","922","16249","675","2139","835","14110","1015","20266","319","2348","755","17918","763","17445","138","1958","671","15487","710","11011","235","1294","516","9717","554","6633","297","1049","457","5584","552","139918","970","10028","959","4850","958","5178","1263","20064","1207","5922","1341","14142","1320","12989","392","1739","608","11250","699","15334","528","3201","900","12133","1032","18394","424","2609","877","15785","995","22048","59","2685","802","19363","796","18382","139","1807","603","16575","635","12503","400","2065","596","10438","669","10176","441","1884","523","8292","623"
"0500000US34003","Bergen County, New Jersey","913116","1474","441050","1037","30014","1203","6319","1493","23695","1673","72606","1213","11713","1852","60893","2122","36338","723","2610","689","33728","1066","53021","635","1794","665","51227","879","61387","336","2754","880","58633","910","70846","238","2570","746","68276","796","57532","219","1857","532","55675","607","33552","521","2687","786","30865","897","25754","642","3684","849","22070","1020","472066","875","28585","1115","6210","1174","22375","1580","69913","1112","13303","2108","56610","2036","33545","553","2691","1006","30854","1043","55329","531","5743","1329","49586","1476","65632","92","4765","1191","60867","1203","75854","233","3752","850","72102","797","62901","259","3345","848","59556","861","39698","326","3580","936","36118","977","40609","644","6095","916","34514","1000"
"0500000US34005","Burlington County, New Jersey","437799","1921","210645","1928","15087","746","3950","999","11137","1094","35778","974","5294","1182","30484","1394","19151","1279","939","408","18212","1305","23946","1073","2569","771","21377","1196","26120","765","1122","502","24998","947","35458","375","2546","655","32912","724","27071","375","926","329","26145","479","16641","516","1753","682","14888","661","11393","336","1010","401","10383","498","227154","813","14642","806","3800","924","10842","1193","34917","906","5152","1078","29765","1324","16849","328","2887","917","13962","966","26403","280","3068","889","23335","909","29890","56","1982","637","27908","641","37660","143","2131","785","35529","819","30188","159","1676","537","28512","583","19021","429","1737","629","17284","697","17584","644","2945","818","14639","897"
"0500000US34007","Camden County, New Jersey","508081","1295","245371","995","20720","1142","9597","1253","11123","1292","41402","1199","15155","1952","26247","1954","23236","303","2983","816","20253","899","33389","549","2646","1003","30743","1134","31957","344","2939","864","29018","930","36039","307","3116","985","32923","1000","30234","204","3614","827","26620","903","17180","466","2453","681","14727","767","11214","553","1491","521","9723","811","262710","771","18617","782","7800","1302","10817","1264","40564","864","13943","1515","26621","1743","22366","254","4365","933","18001","959","34856","200","8028","1427","26828","1396","34246","240","5885","1168","28361","1204","39537","120","4295","856","35242","862","33595","197","3194","624","30401","604","20408","286","2593","742","17815","808","18521","600","2937","693","15584","863"
"0500000US34009","Cape May County, New Jersey","94074","732","45259","898","2412","324","748","288","1664","404","6566","400","2055","688","4511","754","3254","353","118","126","3136","350","4554","735","501","342","4053","726","4535","557","864","429","3671","604","7216","522","947","559","6269","710","7272","338","731","452","6541","493","5365","105","431","273","4934","271","4085","258","663","288","3422","308","48815","579","2978","487","1018","412","1960","471","5520","380","2089","700","3431","652","3329","378","667","375","2662","349","4757","610","616","349","4141","608","4601","406","1093","509","3508","523","7439","438","889","495","6550","681","8256","342","588","274","7668","354","6494","216","698","324","5796","351","5441","299","746","274","4695","400"
"0500000US34011","Cumberland County, New Jersey","145795","1918","70173","1896","7124","670","3770","927","3354","1106","12047","894","4269","1124","7778","1100","7512","452","546","355","6966","500","8948","1137","1168","710","7780","1157","9256","904","1252","758","8004","993","9088","720","1253","529","7835","746","8903","445","849","419","8054","525","4418","297","210","171","4208","335","2877","385","496","334","2381","531","75622","716","5830","329","2438","577","3392","617","12329","659","5793","1212","6536","1195","6515","172","2253","724","4262","737","9620","207","1861","736","7759","740","9505","130","1880","655","7625","678","10678","253","2570","610","8108","575","9644","466","2683","830","6961","962","5910","382","1170","521","4740","376","5591","600","1537","559","4054","722"
"0500000US34013","Essex County, New Jersey","776748","1633","370847","1555","32118","1057","15157","1504","16961","1520","65464","1153","25400","1860","40064","1885","36945","425","4846","949","32099","981","50201","643","4001","943","46200","1162","53549","514","4362","931","49187","1047","54544","608","5660","1086","48884","1215","40801","373","4396","860","36405","945","22251","430","3096","715","19155","829","14974","345","3009","655","11965","649","405901","948","30850","1031","14952","1447","15898","1295","64135","996","24178","2154","39957","2241","36825","150","6644","1220","30181","1189","54882","395","13058","1435","41824","1475","58062","38","9762","1561","48300","1569","59643","310","8328","1432","51315","1413","47868","281","5623","949","42245","986","27950","423","5708","947","22242","968","25686","652","6443","1005","19243","1093"
"0500000US34015","Gloucester County, New Jersey","288094","747","140104","877","10175","690","2705","715","7470","862","25056","872","4811","1288","20245","1482","14004","605","1968","762","12036","808","16341","908","822","700","15519","1200","18087","536","1280","632","16807","822","22647","610","1273","528","21374","822","17554","221","1236","475","16318","531","10119","353","731","352","9388","529","6121","350","730","321","5391","435","147990","754","10634","736","2498","759","8136","913","22414","912","4571","1056","17843","1134","13582","580","1731","666","11851","797","17119","682","3210","927","13909","912","19798","527","1852","625","17946","786","23828","405","2217","651","21611","666","19093","267","851","398","18242","453","11536","225","1118","360","10418","412","9986","372","1259","421","8727","552"
"0500000US34017","Hudson County, New Jersey","648814","1252","322367","1064","26827","982","12328","1398","14499","1449","41240","983","19621","1853","21619","1796","32344","388","3881","971","28463","1042","70467","185","3619","810","66848","842","51403","594","4589","1336","46814","1399","41574","202","3930","1000","37644","1007","30958","153","3798","921","27160","910","16599","169","2926","693","13673","749","10955","276","2764","623","8191","669","326447","631","25133","1014","9876","1370","15257","1643","39891","984","19778","1847","20113","1799","29377","229","5500","1095","23877","1130","67112","336","5479","1079","61633","1157","48341","8","6284","1131","42057","1131","42454","290","7413","1248","35041","1251","35062","45","5550","929","29512","925","21174","255","4112","829","17062","834","17903","474","6173","853","11730","922"
