"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage"
"0500000US34001","Atlantic County, New Jersey","271012","902","131012","815","10129","756","4444","921","5685","1091","22336","819","7727","1519","14609","1627","12521","279","738","349","11783","458","15314","290","1454","777","13860","814","15969","555","2065","790","13904","987","21121","143","2526","815","18595","817","16719","593","1256","571","15463","732","10088","618","1263","573","8825","898","6815","363","1165","565","5650","599","140000","477","9408","511","4160","738","5248","770","21153","632","6878","1365","14275","1478","12861","431","1266","562","11595","684","15924","463","4685","1006","11239","1074","18039","118","2229","895","15810","876","22628","136","2794","794","19834","814","18330","79","1354","568","16976","591","11240","340","2132","609","9108","603","10417","324","2864","798","7553","854"
"0500000US34003","Bergen County, New Jersey","905681","1669","437519","1028","30658","1338","6499","1488","24159","1661","72689","1488","12537","2265","60152","2143","35720","662","2081","716","33639","925","51408","987","2114","935","49294","1275","62030","844","3336","1003","58694","1290","71020","216","3642","1081","67378","1085","56509","274","2324","911","54185","975","31540","36","2513","788","29027","794","25945","395","2764","716","23181","828","468162","1151","30941","1293","5053","1230","25888","1789","67791","1183","11788","1842","56003","1924","33808","309","3451","1087","30357","1164","53920","348","3630","1058","50290","1023","65944","205","4281","1141","61663","1176","75944","75","4434","1251","71510","1265","62334","387","2931","836","59403","1022","37445","360","4311","957","33134","1005","40035","777","5466","1177","34569","1318"
"0500000US34005","Burlington County, New Jersey","434647","1869","208155","1773","15623","929","4774","1116","10849","1213","35052","1117","5275","1180","29777","1496","18706","727","1053","627","17653","938","23157","815","1875","638","21282","985","27240","786","925","396","26315","841","35191","484","2062","559","33129","776","27019","252","1260","578","25759","624","14858","239","1899","522","12959","590","11309","370","1176","363","10133","456","226492","715","15278","789","2806","614","12472","951","35172","863","5686","1397","29486","1459","16777","543","1450","575","15327","725","25193","855","4319","887","20874","1091","30761","526","1539","458","29222","683","38300","240","2830","834","35470","855","29900","139","1047","347","28853","405","18103","308","2389","527","15714","573","17008","521","2462","684","14546","754"
"0500000US34007","Camden County, New Jersey","507565","1145","244751","923","20070","713","7891","1183","12179","1117","42656","788","12748","1615","29908","1767","23255","638","3124","857","20131","1021","32848","867","3324","1146","29524","1439","32133","717","3147","1141","28986","1205","36863","326","3652","867","33211","909","29608","160","3118","781","26490","779","15434","478","2527","577","12907","709","11884","512","1779","509","10105","586","262814","635","19304","866","6897","1146","12407","981","40808","877","12494","1557","28314","1846","22852","613","4322","1112","18530","1278","34311","597","5616","1013","28695","1234","34717","60","5502","1047","29215","1061","40177","221","5244","951","34933","956","33628","76","2846","726","30782","741","18738","313","3065","585","15673","660","18279","697","3585","858","14694","995"
"0500000US34009","Cape May County, New Jersey","94556","954","45544","1167","2189","436","608","445","1581","614","6517","673","1399","787","5118","1071","3301","439","710","546","2591","584","4551","841","789","696","3762","502","4949","648","1258","689","3691","753","7530","724","698","717","6832","966","7457","373","620","440","6837","588","5153","170","96","99","5057","198","3897","143","263","167","3634","225","49012","925","2823","426","903","642","1920","511","6301","526","2709","1048","3592","740","3141","339","341","301","2800","367","4495","418","799","651","3696","537","4565","331","1338","624","3227","712","7790","495","720","414","7070","562","7998","525","700","449","7298","506","6128","379","703","374","5425","450","5771","112","715","523","5056","522"
"0500000US34011","Cumberland County, New Jersey","145739","1698","69596","1613","6369","405","4075","935","2294","777","12093","532","5234","999","6859","947","7442","245","826","456","6616","512","9465","886","1715","684","7750","961","8806","994","741","374","8065","1031","9536","588","634","275","8902","616","8073","316","808","334","7265","409","4814","234","293","201","4521","285","2998","392","342","226","2656","343","76143","685","6057","459","3505","612","2552","737","12732","727","4805","941","7927","1063","6731","155","1461","493","5270","531","9742","341","2239","566","7503","641","9737","273","1192","515","8545","565","10825","301","1577","666","9248","685","9066","72","797","428","8269","440","5904","198","1034","452","4870","436","5349","386","1080","410","4269","448"
"0500000US34013","Essex County, New Jersey","773316","1887","368716","1681","31799","800","15035","1561","16764","1631","66396","818","23771","2088","42625","2204","36808","629","3436","960","33372","1142","49809","740","4560","1209","45249","1163","53927","492","4192","1035","49735","1099","53936","447","6112","1227","47824","1207","40137","226","3950","1009","36187","988","21210","441","2869","809","18341","810","14694","398","2122","631","12572","653","404600","877","31505","1064","14014","1408","17491","1604","63524","1040","20576","1931","42948","1903","37296","501","6883","1003","30413","1108","54621","568","11872","1379","42749","1483","58737","399","8562","1226","50175","1269","59493","265","7164","1158","52329","1143","47062","328","5722","959","41340","1011","26872","287","5734","1100","21138","1134","25490","629","5593","1006","19897","1103"
"0500000US34015","Gloucester County, New Jersey","287662","716","139127","818","9723","813","2233","719","7490","891","25575","586","5691","1145","19884","1184","13813","799","797","432","13016","896","16640","901","1388","584","15252","858","18900","630","1392","618","17508","803","22140","455","1640","656","20500","820","17390","414","898","379","16492","605","9091","293","1026","498","8065","605","5855","166","855","446","5000","431","148535","820","11076","772","3852","995","7224","1002","22923","624","3703","985","19220","1151","12445","593","1147","596","11298","799","17796","594","2906","959","14890","933","20673","575","1759","560","18914","850","24272","551","1474","568","22798","781","19321","309","840","452","18481","484","10455","223","796","411","9659","447","9574","467","1783","578","7791","740"
"0500000US34017","Hudson County, New Jersey","637698","1252","316642","1160","26486","1014","12068","1341","14418","1293","41212","1040","20044","2285","21168","2235","32084","261","2640","711","29444","743","68679","502","1905","744","66774","840","50432","481","4177","1175","46255","1179","40821","224","3175","804","37646","822","30000","201","3593","1124","26407","1162","15976","61","3019","653","12957","651","10952","214","2177","618","8775","641","321056","736","25097","960","11312","1469","13785","1447","39192","988","18805","1992","20387","1934","29135","108","5903","1066","23232","1065","66130","199","8186","1218","57944","1212","47289","90","7140","1367","40149","1365","41955","158","4734","961","37221","995","34101","123","6205","1120","27896","1147","20518","294","3586","914","16932","981","17639","510","5528","820","12111","924"
