"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 6 years","Margin of Error!!Total!!Male!!Under 6 years","Estimate!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years","Margin of Error!!Total!!Male!!6 to 17 years","Estimate!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over","Margin of Error!!Total!!Male!!75 years and over","Estimate!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Male!!75 years and over!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 6 years","Margin of Error!!Total!!Female!!Under 6 years","Estimate!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!Under 6 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years","Margin of Error!!Total!!Female!!6 to 17 years","Estimate!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!6 to 17 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!18 to 24 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!25 to 34 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!35 to 44 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!45 to 54 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!55 to 64 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!65 to 74 years!!No Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over","Margin of Error!!Total!!Female!!75 years and over","Estimate!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!With Medicaid/means-tested public coverage","Estimate!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage","Margin of Error!!Total!!Female!!75 years and over!!No Medicaid/means-tested public coverage"
"0500000US34001","Atlantic County, New Jersey","268694","636","130041","928","9357","595","3805","1130","5552","1027","20740","743","8219","1455","12521","1567","12537","382","2535","986","10002","1040","15694","813","2398","794","13296","829","14839","894","1641","621","13198","1099","18276","383","3403","950","14873","1058","18829","111","2948","860","15881","859","12382","563","1926","590","10456","756","7387","536","1248","405","6139","669","138653","844","9049","880","4035","831","5014","1200","19786","787","7810","1403","11976","1338","12681","387","2387","803","10294","854","16060","643","3797","956","12263","982","16123","519","3162","1076","12961","1157","19901","166","3488","849","16413","865","20320","100","3141","717","17179","724","14117","430","1520","472","12597","625","10616","518","1493","524","9123","657"
"0500000US34003","Bergen County, New Jersey","932821","1560","451879","1005","32976","1494","6278","1207","26698","1580","69697","1496","11580","1872","58117","1864","39170","154","2850","902","36320","939","54487","352","3812","1008","50675","1063","59759","293","4056","1013","55703","1096","68737","146","5201","1284","63536","1292","62456","127","4022","1209","58434","1220","38423","359","2010","620","36413","704","26174","650","2664","620","23510","817","480942","1137","30357","1216","7425","1370","22932","1712","68106","1226","9754","1921","58352","2028","37592","140","4807","1458","32785","1445","54793","197","4571","1046","50222","1053","63493","176","5371","1320","58122","1349","73503","188","6215","1123","67288","1125","67287","346","6519","1362","60768","1426","44895","278","4896","1040","39999","1058","40916","770","6254","941","34662","1184"
"0500000US34005","Burlington County, New Jersey","434158","2089","209400","1933","14072","669","2994","823","11078","1048","33186","883","6444","1055","26742","1450","18899","849","1550","587","17349","799","25739","762","2718","962","23021","1016","24794","911","3313","1146","21481","1419","31696","769","2483","836","29213","1163","30315","500","2939","672","27376","720","18485","456","1056","422","17429","485","12214","403","1503","532","10711","643","224758","852","13807","858","3663","779","10144","1044","32807","969","7853","1455","24954","1382","16491","676","2081","636","14410","693","26363","276","3784","955","22579","934","27589","114","2878","735","24711","743","34833","234","3013","794","31820","817","32767","89","3706","871","29061","882","22031","343","1334","484","20697","575","18070","460","1552","471","16518","558"
"0500000US34007","Camden County, New Jersey","504570","1173","244147","879","19005","965","8208","1254","10797","1404","41639","965","15896","1843","25743","1757","21292","386","3829","971","17463","1017","34651","410","6379","1239","28272","1261","30601","321","4054","906","26547","897","33362","268","5022","1001","28340","965","31938","237","4708","998","27230","1005","19995","293","1935","746","18060","744","11664","383","1266","460","10398","527","260423","601","17992","836","7989","1545","10003","1400","38760","914","14881","2067","23879","2058","21322","272","6537","1242","14785","1219","35368","111","10047","1591","25321","1599","32861","77","6233","1171","26628","1170","36921","99","6677","1156","30244","1164","35246","213","5620","1051","29626","1053","24278","310","3249","827","21029","821","17675","532","2713","629","14962","753"
"0500000US34009","Cape May County, New Jersey","92383","643","45561","853","2566","431","884","348","1682","525","6400","637","2283","840","4117","756","3949","817","995","666","2954","448","4162","342","299","222","3863","394","4386","597","1137","643","3249","478","6329","704","626","438","5703","726","7066","171","507","232","6559","294","6698","249","477","219","6221","351","4005","353","522","388","3483","418","46822","801","2170","455","831","436","1339","369","5465","396","1629","516","3836","539","2744","224","576","353","2168","301","4654","524","908","497","3746","495","4775","849","958","414","3817","828","6590","497","1387","622","5203","457","7956","223","703","360","7253","424","7522","290","757","408","6765","352","4946","617","856","305","4090","539"
"0500000US34011","Cumberland County, New Jersey","141264","1957","67693","1701","5765","558","3180","850","2585","789","13045","424","6721","1186","6324","1177","6250","304","1129","778","5121","814","10042","687","2188","852","7854","1050","7507","808","1963","628","5544","785","7944","803","1409","669","6535","658","7742","440","1928","597","5814","715","5930","344","727","361","5203","487","3468","345","51","66","3417","341","73571","1041","5548","670","3095","873","2453","743","12203","571","6727","927","5476","1029","5373","502","968","627","4405","785","9764","271","3719","992","6045","979","9331","299","2686","883","6645","917","9824","336","1929","785","7895","725","9523","271","2217","648","7306","654","6930","538","1103","501","5827","556","5075","677","827","483","4248","594"
"0500000US34013","Essex County, New Jersey","784669","2155","373759","1975","32128","1193","14008","1673","18120","1618","64120","1201","25800","2098","38320","1946","36273","601","8409","1324","27864","1480","51084","712","8598","1639","42486","1598","52149","643","6901","1444","45248","1603","53409","608","8441","1582","44968","1649","44268","374","8608","1485","35660","1445","25304","323","3670","718","21634","769","15024","431","1974","629","13050","760","410910","738","31432","1113","14356","1745","17076","2094","61509","1117","24455","2577","37054","2517","36040","119","8577","1467","27463","1480","55924","214","16553","2138","39371","2160","57383","135","10368","1518","47015","1520","58504","90","9760","1441","48744","1468","51422","93","10659","1262","40763","1264","33398","336","6137","935","27261","936","25298","673","4550","855","20748","1139"
"0500000US34015","Gloucester County, New Jersey","291207","498","141447","675","9971","821","3619","1004","6352","812","23513","727","5613","1417","17900","1535","13393","192","1325","479","12068","523","18683","974","3154","955","15529","919","17250","890","2029","679","15221","932","20409","391","2038","608","18371","771","19729","601","3197","883","16532","969","12157","567","1275","648","10882","844","6342","442","576","333","5766","514","149760","694","9979","826","1956","916","8023","814","21978","800","4789","1291","17189","1504","12729","468","2075","717","10654","676","17751","1054","3246","986","14505","1120","19337","941","3449","953","15888","1319","22633","373","2836","872","19797","869","20923","227","2766","852","18157","819","14342","382","1145","531","13197","610","10088","312","1936","647","8152","738"
"0500000US34017","Hudson County, New Jersey","672860","3353","333996","3017","28754","1024","13761","2075","14993","1815","41873","1066","19150","2142","22723","2152","29697","355","6436","1402","23261","1407","72587","2049","5296","1300","67291","2227","55161","395","7109","1328","48052","1357","41997","266","6308","1389","35689","1340","33768","415","4948","932","28820","985","18751","121","2863","677","15888","701","11408","225","3335","798","8073","831","338864","638","26530","999","11398","1641","15132","1668","41291","1053","21874","2175","19417","1997","27022","85","7133","1033","19889","1021","70353","180","9432","1567","60921","1590","51030","360","9058","1380","41972","1424","42792","5","10044","1386","32748","1386","37652","345","7748","1399","29904","1341","23718","235","5541","1089","18177","1144","18476","376","6280","1042","12196","966"
